row_id,ADMINCODE,REGION,ZONE,YEAR,PCGDP,PCRS,FSR,TIG,RUUR,HBTP,IPR,URIR,GCR,WEI,SDEI,EPES,UGPR,UWPR,PCURA,REPC,SCORE_ENTROPY,SCORE_CV,SCORE_DM,SCORE_PCA,SCORE_FACTOR
109,120000,天津,东部,2007,37976,14803.5874439462,80.1447362567289,46.3471527510581,3.6,47.27,53,2.200438,34.8,13.6898807233551,0.0058844747979992,0.8764254890039,100.0,100.0,11.94,1989.393939,0.216952,0.29346,0.513774,0.552133,0.490883
110,120000,天津,东部,2008,45242,17676.0204081633,77.8615221500023,46.4282957702995,3.6,47.27,53,2.300584,32.5,11.8147962334054,0.0046310589688175,1.26538514728253,100.0,100.0,14.39,1708.58209,0.231714,0.30945,0.532921,0.567533,0.472327
111,120000,天津,东部,2009,47497,19794.7882736156,73.1125698224642,48.7126944094157,3.6,48.28,53,2.29487,30.3,10.4467913689225,0.0041456494325346,1.18831607784538,100.0,100.0,13.76,1903.333333,0.236868,0.312422,0.52736,0.573218,0.479353
112,120000,天津,东部,2010,54053,22018.4757505774,77.627756311554,50.3498858113252,3.6,49.3,53,2.232692,32.1,9.98360367746091,0.0034432277332084,1.9682751808489,100.0,100.0,14.89,1916.917293,0.267234,0.350077,0.578467,0.604983,0.495527
113,120000,天津,东部,2011,61458,25317.6733780761,81.0057172123162,51.9593220338983,3.6,49.4,56,2.023114,34.5,8.27697996918336,0.0028462249614791,1.79477044863694,100.0,100.0,17.05,1958.015267,0.295644,0.385862,0.634105,0.654601,0.496805
114,120000,天津,东部,2012,66517,28457.1843251089,82.1207441174687,52.6495631980537,3.6,37.87,58,1.95586,34.9,9.15769103173726,0.0024825832135353,1.79590427442948,100.0,100.0,17.88,2032.283465,0.300736,0.390775,0.63349,0.653974,0.520821
115,120000,天津,东部,2013,71345,31704.9645390071,81.5574236724319,54.1315583083637,3.6,39.22,61,1.887579,34.9,8.46723108170612,0.0021799022663744,1.90019653147446,100.0,100.0,18.74,2768.8,0.331977,0.423339,0.666672,0.679485,0.531046
116,120000,天津,东部,2014,74960,33160.9517144857,82.8630360176101,55.131289588933,3.5,40.12,61,1.851769,34.9,8.39811664755747,0.0019660545457962,2.0081810933546,100.0,100.0,16.71,4379.116466,0.360958,0.448894,0.673689,0.685643,0.56915
117,120000,天津,东部,2015,75868,27541.3481584434,82.5130323139512,57.2416011765247,3.5,41.17,63,1.845093,36.4,8.54892228503148,0.0017087182315363,2.26151252184943,100.0,100.0,16.02,4164.227642,0.355102,0.447074,0.679826,0.691908,0.584966
118,120000,天津,东部,2016,79647,29023.562023562,73.6194494827582,60.4746802355975,3.5,42.15,65,1.848476,37.2,7.97529014045237,0.0002326351374899,1.77405708446977,100.0,100.0,15.39,3825.311203,0.349293,0.441474,0.674109,0.714535,0.565754
119,120000,天津,东部,2017,87280,29860.9929078014,70.3833007366247,61.9849645800202,3.5,43.94,65,1.851522,36.8,7.97529014045237,0.0002015967101987,3.35776563271125,100.0,100.0,17.41,1737.931034,0.354215,0.45792,0.720066,0.735167,0.539343
120,120000,天津,东部,2018,95689,30594.3600867679,67.8740380773147,62.5036481602047,3.5,43.75,65,1.863256,38.0,7.97529014045237,0.0001421847054157,2.14168782789157,100.0,100.0,11.67,1662.612613,0.328115,0.424217,0.665942,0.727278,0.578529
121,120000,天津,东部,2019,101557,31137.1841155235,67.7898366289714,63.4833339262211,3.5,43.71,65,1.859337,37.5,7.97529014045237,0.0001266408167621,6.81411026208549,100.0,100.0,12.98,1808.294931,0.398081,0.509799,0.766638,0.7462,0.58827
122,120000,天津,东部,2020,101068,27015.8615717376,61.024957557872,63.4344660194175,3.6,49.2,65,1.855085,37.6,7.97529014045237,7.28155339805825e-05,1.92679327907087,100.0,100.0,14.91,2716.981132,0.343689,0.438427,0.676488,0.738627,0.511903
123,120000,天津,东部,2021,113660,29346.6860888565,67.9151797751027,62.1385901269358,3.7,50.02,65,1.841746,38.3,7.97529014045237,5.41915575928748e-05,1.49529745761368,100.0,100.0,15.44,2982.692308,0.359317,0.453189,0.691365,0.749987,0.532469
124,120000,天津,东部,2022,117925,28614.0865737344,67.6485348904511,61.2235157015162,3.7,50.29,65,1.826556,38.4,7.97529014045237,4.0292086634185e-05,1.06453515420374,100.0,100.0,16.11,2584.729064,0.350744,0.444504,0.686987,0.752229,0.514795
125,120000,天津,东部,2023,122752,31244.1348973607,61.8064150322215,62.6516821709595,3.7,53.16,65,1.794269,38.2,7.97529014045237,3.76404796472549e-05,1.03005103005103,99.48,100.0,16.41,3580.808081,0.373622,0.464786,0.695764,0.765357,0.492091
126,120000,天津,东部,2024,132143,30266.1290322581,58.930366671454,63.9458952636163,3.7,53.16,65,1.76387,38.2,7.97529014045237,3.76404796472549e-05,1.03005103005103,99.48,100.0,16.41,3580.808081,0.377113,0.468502,0.697088,0.77289,0.486213
127,640000,宁夏,西部,2007,14458,3926.22950819672,33.090758734753,41.3286235186873,4.3,33.45,28,3.143653,33.5,42.4031449407475,0.042137648131267,5.27599751912342,74.58,90.07,17.16,310.818713,0.092149,0.12285,0.212858,0.096002,0.2299
128,640000,宁夏,西部,2008,18554,4779.93527508091,29.268968916546,41.0990168539326,4.4,33.45,28,3.20538,37.8,33.311095505618,0.0305477528089887,5.39416530605958,75.68,87.25,14.82,322.058824,0.089396,0.125887,0.222419,0.170014,0.198415
129,640000,宁夏,西部,2009,20382,5428.8,25.8071977056157,43.6725349332912,4.4,35.12,28,3.135755,38.8,32.6328254519618,0.0248046104049893,5.2248126561199,87.13,97.2,16.57,300.0,0.101669,0.152306,0.281122,0.278508,0.122963
130,640000,宁夏,西部,2010,24984,6611.37440758294,27.5411188635589,43.7042692625819,4.4,36.8,28,2.944976,38.8,25.8656232105364,0.0197747661767512,5.52257277635284,88.01,98.23,17.35,332.121212,0.120528,0.179889,0.328198,0.34476,0.105483
131,640000,宁夏,西部,2011,30161,7955.24691358025,31.1626127976654,43.3274666114505,4.4,39.6,33,2.91536,37.5,20.41205093695,0.0212444352417434,4.99072119675313,88.38,95.45,17.9,371.826625,0.134025,0.19298,0.347533,0.360764,0.143383
132,640000,宁夏,西部,2012,32609,8960.54628224583,30.5382016752279,44.5565462224308,4.2,42.9,40,2.878837,38.4,18.2768653214453,0.0190802440168934,4.09204498125781,79.67,92.3,17.56,395.962733,0.144375,0.201849,0.359774,0.375513,0.187945
133,640000,宁夏,西部,2013,35135,10037.5375375375,33.4251149076403,45.4311122567341,4.1,47.59,44,2.826161,38.5,16.5519611633802,0.0167418481763113,3.56972508889082,89.08,96.51,18.81,440.764331,0.165157,0.231906,0.418281,0.451229,0.175234
134,640000,宁夏,西部,2014,36815,10873.1563421829,33.9707131790694,46.21852136303,4.0,49.1,45,2.768728,38.0,15.0681110796718,0.0152431383645256,3.45844370033485,89.23,97.26,23.16,443.137255,0.186076,0.258668,0.463847,0.488694,0.141221
135,640000,宁夏,西部,2015,37876,15201.7543859649,32.7978287029311,47.5226796929518,4.0,50.61,49,2.761926,37.9,12.4156780646662,0.0138636892300534,3.99564335215944,87.26,96.4,22.52,469.047619,0.209033,0.284289,0.493809,0.513466,0.170275
136,640000,宁夏,西部,2016,40339,16267.6258992806,30.9005691329093,48.9214064859423,3.9,53.8,51,2.75609,40.4,12.2057237362479,0.0070647875170777,2.92457793294753,90.69,94.75,23.11,493.379791,0.212335,0.290802,0.512695,0.562378,0.141847
137,640000,宁夏,西部,2017,45718,17782.9787234043,30.4192951529014,48.2361028653564,3.9,58.39,51,2.744645,40.4,12.2057237362479,0.0046276911539543,4.19659377321931,91.71,95.66,21.83,532.0,0.236809,0.320426,0.549086,0.587096,0.137881
138,640000,宁夏,西部,2018,49614,18733.8028169014,30.7612081236875,49.6467437752835,3.9,59.6,51,2.724206,40.5,12.2057237362479,0.0037205857216113,5.10055952531958,93.85,98.4,22.94,559.479554,0.260538,0.351367,0.59265,0.621388,0.129435
139,640000,宁夏,西部,2019,52537,19513.249651325,29.4502499495929,50.1907429638522,3.7,58.98,51,2.669778,41.3,12.2057237362479,0.0033346672002134,3.75723949968365,96.65,98.39,26.2,617.624521,0.261611,0.353169,0.603296,0.648207,0.083354
140,640000,宁夏,西部,2020,55021,18052.7045769764,28.333648571969,50.2742461390693,3.9,57.3,51,2.571819,42.0,12.2057237362479,0.001809771756439,3.34243021967629,97.52,98.87,26.78,1426.086957,0.261786,0.351695,0.5955,0.654483,0.061558
141,640000,宁夏,西部,2021,63461,18408.275862069,32.2160670639895,46.3013818055011,4.1,56.82,51,2.496642,42.0,12.2057237362479,0.0013142408787759,3.34129379714124,97.75,99.66,26.23,1651.626016,0.263703,0.351929,0.593141,0.65229,0.054619
142,640000,宁夏,西部,2022,70263,18359.8901098901,28.9794376043077,44.2346119186616,4.1,57.37,51,2.446379,42.2,12.2057237362479,0.0010735415115777,3.66533362723179,98.48,99.99,28.0,1361.22449,0.269223,0.360079,0.609521,0.665129,0.0
143,640000,宁夏,西部,2023,72957,18541.8381344307,28.6808117027715,45.1476952022578,4.1,59.67,51,2.385494,42.4,12.2057237362479,0.0009990592662276,4.35827747262159,96.79,99.33,27.17,2175.210084,0.292735,0.383889,0.626613,0.668039,0.015268
144,640000,宁夏,西部,2024,75484,19462.2770919067,29.190731845154,49.3603256523951,4.1,59.67,51,2.337576,42.4,12.2057237362479,0.0009990592662276,4.35827747262159,96.79,99.33,27.17,2175.210084,0.302319,0.395812,0.640471,0.680943,0.047754
145,340000,安徽,中部,2007,12989,4007.68224910101,43.7117612535475,43.4861992545583,4.1,23.69,23,2.983701,36.1,22.0770373728216,0.0071988012491185,3.02694098068064,83.15,94.4,13.55,218.56,0.061341,0.111467,0.240044,0.317519,0.23489
146,340000,安徽,中部,2008,15535,4963.65118174409,43.9928845932015,42.1330783697742,3.9,23.69,23,2.83418,36.0,17.7217184824065,0.005841747481009,3.32335638352771,87.6,95.11,14.15,246.328767,0.076836,0.133572,0.277128,0.363238,0.206016
147,340000,安徽,中部,2009,17715,5754.03686184962,40.3339060282363,42.0020801310667,3.9,25.6,23,2.844895,37.2,16.5398952571171,0.004955498080941,2.76714349742287,88.62,95.25,14.91,276.084507,0.075213,0.131991,0.278241,0.38398,0.165695
148,340000,安徽,中部,2010,21923,7219.23787141178,44.4193676790552,39.6473909040136,3.7,27.5,23,2.694945,37.5,13.9398330540838,0.0040159096741082,2.50114970957756,90.52,96.06,16.01,316.377025,0.091055,0.152504,0.314474,0.422325,0.145665
149,340000,安徽,中部,2011,27303,8854.98995311453,44.3101553440973,38.2427893324491,3.7,29.65,27,2.693437,39.5,14.9380714649768,0.0032514783633918,2.48138807565267,93.35,96.55,18.0,355.717319,0.110987,0.176793,0.354088,0.454825,0.1125
150,340000,安徽,中部,2012,30697,10275.6774841084,45.2591636981477,38.5743960483488,3.7,37.13,31,2.648735,38.8,13.866162896569,0.0028328889906606,2.41150615625813,94.61,98.02,18.47,401.246106,0.133086,0.202932,0.3957,0.490872,0.117158
151,340000,安徽,中部,2013,34404,11764.6960587842,47.7063882713481,39.726972405752,3.4,39.13,36,2.575028,39.9,12.9340264282938,0.0024353867081228,2.49259142605565,96.14,98.4,19.61,443.273543,0.164345,0.241628,0.454519,0.537198,0.135535
152,340000,安徽,中部,2014,37580,13268.3008170752,47.5641602881585,41.0400671412141,3.2,41.43,37,2.504942,41.2,12.0922125960825,0.0021891943498359,2.24609249372869,96.81,98.63,20.33,485.296053,0.180678,0.261975,0.485519,0.57071,0.129131
153,340000,安徽,中部,2015,39692,18617.201796706,46.8466370554742,44.5500016784719,3.1,43.53,39,2.489234,41.2,11.7755715196885,0.0020145859209775,2.38270207539211,97.55,98.79,20.82,531.896844,0.208355,0.293241,0.52362,0.602274,0.152357
154,340000,安徽,中部,2016,43686,20988.7286590419,48.394245828769,46.7562728782828,3.2,45.47,44,2.487713,41.7,9.14812013212862,0.0010339178263398,2.41972134457129,98.05,99.2,21.82,565.50035,0.230805,0.320463,0.563971,0.641699,0.178557
155,340000,安徽,中部,2017,49092,23656.5956744263,45.3342381536507,48.5665280595224,2.9,48.88,44,2.480013,42.2,9.14812013212862,0.0006584400967778,3.20190334649191,98.57,99.43,22.19,618.671,0.262462,0.357628,0.609004,0.674978,0.16939
156,340000,安徽,中部,2018,56063,26590.1909150757,46.387711783815,50.8028308571664,2.8,51.89,44,2.457345,42.5,9.14812013212862,0.000478376050031,3.18495469519107,98.56,99.75,22.95,670.834879,0.28543,0.383571,0.641196,0.701972,0.180708
157,340000,安徽,中部,2019,60561,29036.7695338148,43.0548603802376,51.4567586272408,2.6,54.57,44,2.435132,42.7,9.14812013212862,0.0004098193809284,4.2222769343986,98.7,99.36,23.69,722.49809,0.315276,0.41822,0.682323,0.724303,0.161561
158,340000,安徽,中部,2020,62411,29469.6150696151,43.031662159685,51.6535081381448,2.8,66.8,44,2.373165,42.0,9.14812013212862,0.0002853276933384,2.55339134204579,99.24,99.6,24.29,1054.127358,0.312679,0.411594,0.679094,0.737746,0.134981
159,340000,安徽,中部,2021,69676,34122.0350073614,46.0830846852543,51.5940251660981,2.5,67.24,44,2.341008,44.1,9.14812013212862,0.0002008683149615,2.62743625717127,99.48,99.81,23.74,1129.774376,0.338832,0.441205,0.714516,0.769424,0.15013
160,340000,安徽,中部,2022,72888,33761.8736739024,42.8309573759693,51.8843159364863,2.5,72.45,44,2.305645,45.3,9.14812013212862,0.0001593895224367,2.39493160918306,99.42,99.76,24.57,1253.256862,0.345761,0.449356,0.727963,0.786954,0.11237
161,340000,安徽,中部,2023,76830,35758.3728148995,45.5732989956696,52.4588421826714,2.5,74.09,44,2.243946,46.1,9.14812013212862,0.0001549395756908,2.23969956858104,99.73,98.42,24.77,1450.424448,0.359379,0.463615,0.744151,0.796195,0.124631
162,340000,安徽,中部,2024,82694,37413.6861015842,44.9265437485756,54.2261561435807,2.5,74.09,44,2.201049,46.1,9.14812013212862,0.0001549395756908,2.23969956858104,99.73,98.42,24.77,1450.424448,0.368684,0.473785,0.754067,0.80717,0.134233
163,370000,山东,东部,2007,24329,9189.17476246397,74.0721091142207,34.0591862875857,3.2,34.06,35,2.740268,38.6,14.7131582306619,0.0080204770645432,1.5005415920596,97.07,98.79,18.66,818.323978,0.151397,0.22197,0.428926,0.47569,0.266393
164,370000,山东,东部,2008,28861,11318.6789848147,72.3584480119497,34.3777438372033,3.7,34.06,35,2.755775,39.8,13.2409190517299,0.0062421143502224,2.16663092588348,98.5,99.39,19.6,810.557244,0.157942,0.231183,0.441285,0.493538,0.23753
165,370000,山东,东部,2009,31282,13054.9102428722,67.2843340973844,35.6960542707036,3.4,37.08,35,2.763406,41.2,13.0914193251368,0.0053834019390131,2.33101873812227,99.17,99.47,20.94,848.447078,0.178011,0.255665,0.474781,0.52856,0.197888
166,370000,山东,东部,2010,35599,15248.5398414685,66.3295561190148,37.6685091016287,3.4,40.1,35,2.697043,41.5,12.8637924681259,0.0045332743754145,2.72446761543342,99.3,99.57,22.23,910.284056,0.200773,0.282876,0.510848,0.555522,0.187641
167,370000,山东,东部,2011,40581,17750.1293326436,69.0899967413491,39.3455506093706,3.4,43.39,38,2.582251,41.5,11.3485763434695,0.0046778565924909,2.27805688444984,99.48,99.74,23.62,961.297115,0.221615,0.307201,0.548403,0.588521,0.203856
168,370000,山东,东部,2012,44348,20242.9954676555,68.7512278728838,41.0509971529868,3.3,48.87,40,2.576899,42.1,11.1529355895273,0.0040710193610864,2.61528456165785,99.48,99.85,24.7,1000.193257,0.250496,0.341104,0.595003,0.622126,0.203613
169,370000,山东,东部,2013,48673,22875.8465011287,68.1729159191484,42.8231064774429,3.2,50.32,45,2.515393,42.6,10.4462416806247,0.0034745470943703,3.18158713072599,99.58,99.85,25.34,1039.197531,0.281618,0.378176,0.645102,0.657081,0.222246
170,370000,山东,东部,2014,51933,25603.0791190865,70.0377996770378,44.3605883233415,3.3,51.14,48,2.45935,42.8,10.1314628516508,0.003131868564721,2.32217920084266,99.49,99.92,25.77,1082.146078,0.287194,0.38329,0.654077,0.673613,0.244775
171,370000,山东,东部,2015,56205,21843.6042975877,67.022100579272,46.2500542605374,3.4,52.74,49,2.439675,42.3,10.1269696575075,0.002759510063521,2.6312695378551,99.37,99.95,25.82,1136.160188,0.287492,0.384911,0.656117,0.675273,0.243677
172,370000,山东,东部,2016,59239,23545.6733179585,66.9336315176906,48.2743246117847,3.5,54.39,53,2.437437,42.3,8.6380089342693,0.0012419485215911,2.73300126439,99.51,99.78,24.65,1199.313052,0.299645,0.398804,0.672986,0.696312,0.280555
173,370000,山东,东部,2017,62993,25443.9350144523,65.8713168582044,49.5996800614485,3.4,58.45,53,2.433457,42.1,8.6380089342693,0.0006606667608284,2.55810939255163,99.57,99.82,25.13,1241.611591,0.313478,0.413855,0.692014,0.715547,0.276435
174,370000,山东,东部,2018,66284,27270.3185471867,64.2057784606612,51.2757149780417,3.4,60.56,53,2.426766,41.8,8.6380089342693,0.0005120864710445,2.84329410273875,99.2,99.4,25.28,1071.678682,0.324052,0.426026,0.706612,0.724755,0.279529
175,370000,山东,东部,2019,69901,29267.0690678805,60.771469753514,52.8089537216209,3.3,62.53,53,2.381378,41.8,8.6380089342693,0.0003990615320277,2.85388127853881,99.14,99.73,25.28,1131.084587,0.335724,0.438876,0.720441,0.741991,0.269485
176,370000,山东,东部,2020,71825,29435.5140186916,58.3960325881825,53.5414337167677,3.1,63.7,53,2.33168,41.6,8.6380089342693,0.0002655285432881,2.59526844657774,99.31,99.84,25.64,1291.640043,0.34267,0.446342,0.72903,0.754717,0.257102
177,370000,山东,东部,2021,81510,34280.6293018682,62.1903909790355,53.1059955209761,2.9,66.27,53,2.263441,43.0,8.6380089342693,0.0001994565322315,2.2776944906413,99.33,99.88,26.5,1384.64685,0.370204,0.476559,0.7679,0.78779,0.258502
178,370000,山东,东部,2022,86143,34167.3718390239,58.5729798006865,53.3452314480188,2.9,68.25,53,2.218453,43.8,8.6380089342693,0.0001665964426692,1.79822453154231,99.47,99.92,26.45,1285.238624,0.365958,0.4718,0.76384,0.797902,0.231505
179,370000,山东,东部,2023,90771,37689.0249925911,59.3302675146681,53.8452264450351,2.9,72.96,53,2.169036,43.9,8.6380089342693,0.0001460865636204,1.66360137786983,99.66,99.92,26.48,1742.39037,0.388134,0.493983,0.78619,0.816104,0.233095
180,370000,山东,东部,2024,97575,39741.2698412698,58.9690002684059,53.101887267186,2.9,72.96,53,2.140476,43.9,8.6380089342693,0.0001460865636204,1.66360137786983,99.66,99.92,26.48,1742.39037,0.395911,0.501383,0.792337,0.82284,0.226919
181,140000,山西,中部,2007,17542,5756.85234305924,56.9462435233161,34.1970483186198,3.2,37.12,36,2.889811,32.6,17.6214704494912,0.023362423343891,4.28318348064614,79.5,92.96,8.55,399.894681,0.123227,0.173084,0.313771,0.296643,0.374829
182,140000,山西,中部,2008,21234,7097.91849897391,56.8812641632827,34.0647930222899,3.3,37.12,36,2.906473,35.2,14.8014675342655,0.0181088190502561,4.88889902815166,82.64,93.27,9.54,421.955128,0.138801,0.196338,0.351481,0.348558,0.339892
183,140000,山西,中部,2009,20906,8196.67347534286,51.5995389639495,36.557725670155,3.9,41.01,36,2.968356,36.5,14.8126643908445,0.0177458167776596,4.52135493372607,87.3,95.38,10.02,438.681794,0.127919,0.18541,0.341774,0.365777,0.296187
184,140000,山西,中部,2010,25434,9284.27532176833,50.2065901747991,34.1861431507542,3.6,44.9,36,2.946988,38.0,13.2862004290255,0.0140298071631532,4.26487035042664,89.94,97.26,10.66,437.156704,0.141251,0.20411,0.376382,0.420382,0.241292
185,140000,山西,中部,2011,30534,10958.4503088153,51.3327833830404,32.6562270524306,3.5,44.9,39,2.885944,38.3,10.6597885152005,0.0128423777353502,3.47653192884489,94.63,97.48,11.21,484.340045,0.147473,0.212148,0.394421,0.456896,0.227683
186,140000,山西,中部,2012,32864,12702.3675310034,54.9520558370116,35.8500740385685,3.3,45.78,44,2.8641,38.6,11.4950655219933,0.011142590579555,3.19519036333196,95.18,97.64,11.79,549.797336,0.171326,0.240643,0.435886,0.489349,0.279429
187,140000,山西,中部,2013,33848,14538.3309759547,56.1566665456598,38.4184797116925,3.1,47.56,49,2.800101,40.0,11.5147824345969,0.0104728376935397,3.23946497344998,96.1,98.14,12.88,598.919568,0.19912,0.275407,0.48881,0.53146,0.300365
188,140000,山西,中部,2014,34248,16207.1995464853,59.0105274075611,41.1758869587505,3.4,48.64,51,2.732319,40.1,11.991450800764,0.0099894995328532,3.0875641756988,95.77,98.54,13.34,602.233251,0.205741,0.283661,0.502566,0.540295,0.331189
189,140000,山西,中部,2015,33593,15189.2583120205,47.9802627542748,49.7659761413943,3.5,50.0,54,2.731965,40.1,12.2716366462776,0.0094674056300902,2.90566379489157,97.31,98.85,13.52,623.502898,0.206617,0.286866,0.505619,0.562881,0.335225
190,140000,山西,中部,2016,33972,16218.5543540125,45.4086781029263,51.1325587624724,3.5,51.52,56,2.712954,40.5,11.6596631621242,0.0041510413178865,3.36963305588446,97.92,99.29,14.77,649.267643,0.223869,0.310304,0.542245,0.603011,0.314276
191,140000,山西,中部,2017,41242,17260.6837606838,49.7015775658739,49.2243325531783,3.4,53.36,56,2.700408,40.6,11.6596631621242,0.0023556540530091,3.43066004333914,98.34,97.81,15.92,683.138334,0.240842,0.32904,0.567856,0.615576,0.312029
192,140000,山西,中部,2018,45517,18627.3557966876,53.5188647754038,51.0267513049799,3.3,56.03,56,2.641277,41.3,11.6596631621242,0.001766501024558,3.97510685331858,98.3,99.7,16.81,721.337127,0.268295,0.363578,0.616953,0.650554,0.327451
193,140000,山西,中部,2019,48469,19853.5887903918,49.8380303815096,51.1154608055844,2.7,58.58,56,2.57805,42.3,11.6596631621242,0.0013477502122441,4.80071156246551,96.43,99.28,17.22,774.741507,0.299891,0.401314,0.664706,0.681553,0.305642
194,140000,山西,中部,2020,51051,18862.1776504298,44.9350110646524,50.2691246720043,3.1,64.1,56,2.507062,43.9,11.6596631621242,0.0008998856220143,5.09267502401744,98.7,99.6,18.41,1072.400612,0.304328,0.407566,0.676404,0.696139,0.235014
195,140000,山西,中部,2021,65625,21444.8275862069,56.1657109114615,43.7482510144116,2.3,65.79,56,2.445323,43.7,11.6596631621242,0.0006427522037218,4.25611597465234,97.9,99.53,18.29,1228.829537,0.332653,0.436106,0.713339,0.720924,0.257479
196,140000,山西,中部,2022,73506,20650.675093364,58.7763124308687,40.6505653946427,2.3,65.6,56,2.421859,44.0,11.6596631621242,0.0005022690051164,4.10414362290479,97.56,98.66,18.71,1244.302789,0.333821,0.436046,0.713199,0.717074,0.246011
197,140000,山西,中部,2023,73984,21600.115406809,54.8311352257702,42.7251714127838,2.3,67.03,56,2.337897,42.9,11.6596631621242,0.000513654652855,3.80814452826442,97.32,98.35,17.46,1598.105437,0.335107,0.434658,0.702789,0.716198,0.253321
198,140000,山西,中部,2024,73769,22260.3017991875,56.0572199149109,51.3075266624043,2.3,67.03,56,2.296356,42.9,11.6596631621242,0.000513654652855,3.80814452826442,97.32,98.35,17.46,1598.105437,0.348178,0.452142,0.72403,0.735537,0.321212
199,440000,广东,东部,2007,33236,11109.0062111801,88.1702256952687,44.2830770006238,2.5,30.3,55,3.003517,38.5,21.7652933282088,0.0037898596838318,0.845368198837184,78.96,84.8,9.44,2632.724719,0.207123,0.262236,0.419978,0.401852,0.66823
200,440000,广东,东部,2008,37543,13127.0595370464,87.6077457874275,44.3110052800497,2.6,30.3,55,2.928781,40.3,18.4543458241836,0.003095013649664,1.24623865642293,93.94,93.97,11.65,2624.613687,0.227759,0.297866,0.489429,0.505745,0.586403
201,440000,广东,东部,2009,39418,14700.6910167818,84.2062398918413,45.8105598167476,2.6,32.75,55,2.953191,40.8,17.418832526283,0.0027125507098749,2.32559749167699,96.45,97.7,12.63,2683.576052,0.252209,0.330065,0.53423,0.549306,0.555999
202,440000,广东,东部,2010,44669,16721.0037352744,83.3165484345776,45.3319867840834,2.5,35.2,55,2.850347,41.3,15.7358644976776,0.0022864493324569,4.41129273232329,95.75,98.37,12.69,2957.405834,0.295369,0.381926,0.596586,0.581526,0.544832
203,440000,广东,东部,2011,50076,18870.8627742655,82.1589893331744,45.8963913718515,2.5,37.63,60,2.701091,41.1,14.8020454922295,0.0015972400174854,3.46552648829033,91.3,98.39,12.51,3156.062291,0.304182,0.389052,0.605674,0.599667,0.562013
204,440000,广东,东部,2012,52308,20538.9910334209,84.3164326340781,47.2748418196138,2.5,33.54,63,2.69837,41.2,14.7094339887419,0.0014019158815388,3.18684977787884,94.93,97.62,13.42,3274.055693,0.312755,0.398716,0.618112,0.611018,0.586482
205,440000,广东,东部,2013,56029,22585.536823425,84.1929615979075,48.4517642240262,2.4,35.55,66,2.668684,41.5,13.7987853460772,0.0012189736878313,3.65925573653549,96.89,97.47,13.11,3433.926585,0.337452,0.427486,0.654247,0.638319,0.603488
206,440000,广东,东部,2014,59909,24781.1820001741,88.1175267463814,48.705499244569,2.4,37.84,68,2.625184,41.4,13.2762530620627,0.001070951843105,2.83022166282078,96.64,97.26,13.2,3644.937587,0.346481,0.435323,0.664402,0.651491,0.62987
207,440000,广东,东部,2015,64516,25969.1728035623,73.0193797845305,50.3515208932137,2.5,40.16,72,2.601572,41.4,12.197159464971,0.0009076384540038,2.51274575531268,97.6,98.46,13.6,3724.234766,0.34623,0.434104,0.660886,0.677801,0.561915
208,440000,广东,东部,2016,69671,27967.0809539805,77.2741369424123,52.5338594407228,2.5,42.29,74,2.596748,42.4,11.4194797670977,0.0003110881757283,2.21216725456992,97.43,98.06,13.05,3754.655415,0.360663,0.450533,0.682737,0.699849,0.607391
209,440000,广东,东部,2017,76218,30144.6338851824,75.2808981292078,54.0113498609364,2.5,44.06,74,2.596641,43.5,11.4194797670977,0.0002043673287237,2.88100133799014,96.88,97.8,12.86,3983.023649,0.382977,0.475206,0.706881,0.716504,0.607423
210,440000,广东,东部,2018,81625,32205.296404276,76.960136713361,54.7403977379604,2.4,45.56,74,2.58277,44.0,11.4194797670977,0.0001510827933707,3.60735342921409,96.66,97.3,13.39,4145.647802,0.410066,0.506006,0.742464,0.73302,0.618305
211,440000,广东,东部,2019,86956,33980.6229481944,73.1566639784713,55.8105659112355,2.3,47.32,74,2.55702,43.3,11.4194797670977,0.0001114950054126,4.32099943056507,97.94,99.06,13.6,4238.992974,0.430987,0.530531,0.77056,0.756857,0.602362
212,440000,广东,东部,2020,88521,31113.9100126743,74.1437995638752,56.275213312269,2.5,44.8,74,2.495011,43.5,11.4194797670977,0.0001051716754414,2.97037598410629,98.99,98.49,13.26,1886.055777,0.371036,0.471668,0.729313,0.744184,0.600496
213,440000,广东,东部,2021,98561,33618.5745821507,77.3005549950376,55.4676694502463,2.5,46.43,74,2.459159,42.9,11.4194797670977,7.84961453501658e-05,2.704826708595,98.26,100.0,15.4,2145.431945,0.392424,0.493898,0.756347,0.765056,0.592417
214,440000,广东,东部,2022,102217,33785.9682389192,71.5524888469698,55.2395269685963,2.5,48.06,74,2.411433,44.6,11.4194797670977,6.81009561930176e-05,2.5084335685164,98.61,99.74,15.02,1768.515038,0.384785,0.487004,0.752567,0.776232,0.549463
215,440000,广东,东部,2023,106985,35169.1326932158,74.7598508773398,55.7923009113075,2.5,49.47,74,2.358882,44.5,11.4194797670977,5.88178063169439e-05,2.40000690882457,98.62,99.7,14.98,2447.038104,0.403837,0.505423,0.767228,0.784991,0.571069
216,440000,广东,东部,2024,111146,35234.1158059468,75.36738989998,57.4942563145238,2.5,49.47,74,2.305698,44.5,11.4194797670977,5.88178063169439e-05,2.40000690882457,98.62,99.7,14.98,2447.038104,0.409777,0.512705,0.775933,0.792763,0.585479
