row_id,year,id,年末城镇人口比重,年末人口数,年末城镇人口数,年末农村人口数,城镇居民人均可支配收入（元）,农村居民人均可支配收入（元）,城-总收入,农-总收入,总收入,城总收/总,农总收/总,城总人/总,农总人/总,x1,x2,泰尔指数
485,2015,广西,0.4799,4811.0,2308.7989,2502.2011,26415.8716987881,9466.5755927019,60988935.5207031,23687275.8612918,84676211.3819949,0.720260561086835,0.279739438913165,0.4799,0.5201,1.50085551382962,0.537857025405048,0.118967292899861
486,2015,海南,0.5491,945.0,518.8995,426.1005,26356.4244939588,10857.5541159031,13676335.491703,4626409.23756337,18302744.7292663,0.74722866400657,0.25277133599343,0.5491,0.4509,1.36082437444285,0.560592894197007,0.0839201643512018
487,2015,重庆,0.6147,3070.0,1887.129,1182.871,27238.8424352384,10504.7139052849,51403209.485969,12425721.4418583,63828930.9278273,0.805327752459018,0.194672247540982,0.6147,0.3853,1.31011510079554,0.505248501274286,0.084627407931522
488,2015,四川,0.4827,8196.0,3956.2092,4239.7908,26205.252940432,10247.3547107899,103673462.771264,43446640.2271437,147120102.998408,0.704685903954174,0.295314096045826,0.4827,0.5173,1.45988378693634,0.57087588642147,0.101074531787792
489,2015,贵州,0.4296,3708.0,1592.9568,2115.0432,24579.6354308824,7386.86573434666,39154297.401145,15623540.1407429,54777837.541888,0.714783554045999,0.285216445954001,0.4296,0.5704,1.66383508856145,0.500028832317673,0.166233813889254
490,2015,云南,0.4293,4663.0,2001.8259,2661.1741,26373.2329205527,8242.07673336673,52794620.727095,21933601.1330482,74728221.8601432,0.706488384346977,0.293511615653023,0.4293,0.5707,1.64567524888651,0.514301061245878,0.156768233107686
491,2015,西藏,0.2887,330.0,95.271,234.729,25456.63345658,8243.67651248448,2425278.92604183,1935029.94409897,4360308.8701408,0.556217230997105,0.443782769002895,0.2887,0.7113,1.92662705575721,0.623903794464916,0.155392478910691
492,2015,陕西,0.5474,3846.0,2105.3004,1740.6996,26420.2113146678,8688.90501464788,55622481.4488546,15124773.4834356,70747254.9322902,0.786213988119949,0.213786011880051,0.5474,0.4526,1.43626961658741,0.472350887936479,0.124301553259139
493,2015,甘肃,0.4424,2523.0,1116.1752,1406.8248,23767.0843280591,6936.20970012844,26528230.1032882,9758031.82414125,36286261.9274295,0.731081921757144,0.268918078242856,0.4424,0.5576,1.6525359895053,0.482277758685179,0.17112605025363
494,2015,青海,0.5167,577.0,298.1359,278.8641,24542.3489447427,7933.41191960776,7316955.29075492,2212343.77489069,9529299.06564561,0.767837722412713,0.232162277587287,0.5167,0.4833,1.48604165359534,0.480368875620292,0.133931179979686
495,2015,宁夏,0.5698,684.0,389.7432,294.2568,25186.0131896961,9118.69161657525,9816077.37579436,2683237.01528026,12499314.3910746,0.78532926436379,0.21467073563621,0.5698,0.4302,1.37825423721269,0.499002174886588,0.102720240385613
496,2015,新疆,0.4878,2385.0,1163.403,1221.597,26274.6557853125,9425.07564755213,30568013.3645999,11513644.1358227,42081657.5004227,0.726397560844482,0.273602439155518,0.4878,0.5122,1.4891298910301,0.53417110338836,0.117686265835008
497,2016,北京,0.8676,2195.0,1904.382,290.618,57275.310785,22309.523199,109074070.90336,6483549.01304698,115557619.916407,0.943893366636167,0.0561066333638328,0.8676,0.1324,1.08793610723394,0.423766113019885,0.0313819448279508
498,2016,天津,0.8327,1443.0,1201.5861,241.4139,37109.572858,20075.6406,44590346.9231101,4846538.69224434,49436885.6153544,0.901965129236639,0.0980348707633612,0.8327,0.1673,1.08318137292739,0.585982491113934,0.0196729592883113
499,2016,河北,0.5387,7375.0,3972.9125,3402.0875,28249.39182,11919.354067,112232361.879076,40550685.4794149,152783047.358491,0.734586485997582,0.265413514002418,0.5387,0.4613,1.36362815295634,0.575359882944761,0.0811213410981341
500,2016,山西,0.5727,3514.0,2012.4678,1501.5322,27352.330971,10082.451579,55045685.3340802,15139125.7008093,70184811.0348896,0.784296267560177,0.215703732439823,0.5727,0.4273,1.36947139437782,0.50480630105271,0.0991513520579903
501,2016,内蒙古,0.634,2436.0,1544.424,891.576,32974.946429,11609.001521,50927298.6636619,10350307.1400871,61277605.803749,0.831091521864683,0.168908478135317,0.634,0.366,1.31086990830392,0.46149857414021,0.0943560438669245
502,2016,辽宁,0.6887,4327.0,2980.0049,1346.9951,32876.090384,12880.708763,97970910.4371629,17350251.5882881,115321162.025451,0.849548415194958,0.150451584805041,0.6887,0.3113,1.233553673871,0.483300947012661,0.0689237912932342
503,2016,吉林,0.5875,2567.0,1508.1125,1058.8875,26530.416606,12122.941413,40010852.9137162,12836831.125458,52847684.0391742,0.757097565222678,0.242902434777322,0.5875,0.4125,1.288676706762,0.588854387338963,0.0633765837906503
504,2016,黑龙江,0.6109,3463.0,2115.5467,1347.4533,25736.432322,11831.850736,54446624.4685804,15942866.3193306,70389490.7879111,0.773505019842128,0.226494980157872,0.6109,0.3891,1.26617289219533,0.582099666301393,0.0599868048087177
505,2016,上海,0.89,2467.0,2195.63,271.37,57691.669364,25520.404908,126669560.005679,6925472.27988396,133595032.285563,0.948160705069627,0.0518392949303726,0.89,0.11,1.06534910681981,0.471266317548842,0.0210206299503226
506,2016,江苏,0.6893,8381.0,5777.0233,2603.9767,40151.594436,17605.643728,231956696.588922,45844686.0562131,277801382.645136,0.834973153770169,0.165026846229831,0.6893,0.3107,1.21133491044562,0.531145304891634,0.055667815386942
507,2016,浙江,0.6772,6072.0,4111.9584,1960.0416,47237.178335,22866.068862,194237312.246901,44818446.1979847,239055758.444886,0.812518859660444,0.187481140339556,0.6772,0.3228,1.19982111586008,0.580796593369133,0.0461498169238636
508,2016,安徽,0.5262,6033.0,3174.5646,2858.4354,29155.98415,11720.473908,92557555.1607511,33502217.5234035,126059772.684155,0.734235459813623,0.265764540186377,0.5262,0.4738,1.39535435160324,0.560921359616667,0.0909510708847089
509,2016,福建,0.6439,4016.0,2585.9024,1430.0976,36014.260499,14999.188504,93129362.6585893,21450303.481518,114579666.140107,0.812791359897238,0.187208640102762,0.6439,0.3561,1.26229439337978,0.525719292622191,0.0689514288585914
510,2016,江西,0.5399,4496.0,2427.3904,2068.6096,28673.276314,12137.724504,69601235.661151,25108213.4311296,94709449.0922806,0.734892202712896,0.265107797287104,0.5399,0.4601,1.36116355383015,0.576196038441869,0.0804407073372403
511,2016,山东,0.5913,9973.0,5897.0349,4075.9651,34012.084263,13954.064255,200570447.920652,56876278.9065375,257446726.827189,0.779075540763369,0.220924459236631,0.5913,0.4087,1.31756391131975,0.540554096492858,0.0789529518456322
512,2016,河南,0.4878,9778.0,4769.7084,5008.2916,27232.920142,11696.737476,129893087.957827,58580672.048456,188473760.006283,0.689183937082259,0.310816062917741,0.4878,0.5122,1.41284119943062,0.606825581643384,0.0829269019875696
513,2016,湖北,0.5857,5885.0,3446.8445,2438.1555,29385.796965,12724.969248,101288272.646927,31025453.7593421,132313726.406269,0.76551598536286,0.23448401463714,0.5857,0.4143,1.30701038989732,0.565976380973062,0.0714920864446204
514,2016,湖南,0.527,6625.0,3491.375,3133.625,31283.893426,11930.409904,109223803.410201,37385430.735422,146609234.145623,0.74499948142224,0.25500051857776,0.527,0.473,1.41366125507066,0.539113147098858,0.100359214063115
515,2016,广东,0.7015,11908.0,8353.462,3554.538,37684.252344,14512.152965,314793969.954015,51583999.1759052,366377969.12992,0.859205510368411,0.140794489631589,0.7015,0.2985,1.22481184656937,0.471673332099126,0.0684332702723826
516,2016,广西,0.4924,4857.0,2391.5868,2465.4132,28324.434878,10359.471865,67740344.5716844,25540378.6809996,93280723.252684,0.726198749426348,0.273801250573652,0.4924,0.5076,1.47481468201939,0.539403566929968,0.11313658356935
517,2016,海南,0.567,957.0,542.619,414.381,28453.471222,11842.864839,15439394.1010104,4907458.17484966,20346852.2758601,0.758809957023575,0.241190042976425,0.567,0.433,1.33828916582641,0.557020884472113,0.0799782262047216
518,2016,重庆,0.6333,3110.0,1969.563,1140.437,29609.963736,11548.793718,58318689.0057674,13170671.6613748,71489360.6671421,0.815767387783784,0.184232612216216,0.6333,0.3667,1.28812156605682,0.502406905416459,0.0797244890885916
519,2016,四川,0.5,8251.0,4125.5,4125.5,28335.297947,11203.132562,116897271.680349,46218523.384531,163115795.06488,0.716652066918795,0.283347933081205,0.5,0.5,1.43330413383759,0.56669586616241,0.0970596008861223
520,2016,贵州,0.4556,3758.0,1712.1448,2045.8552,26742.611493,8090.282179,45787223.2061602,16551545.8653745,62338769.0715347,0.734490332229991,0.265509667770009,0.4556,0.5444,1.61213856942491,0.48771063146585,0.160119671524298
521,2016,云南,0.4464,4677.0,2087.8128,2589.1872,28610.573071,9019.814185,59733520.6729691,23353987.4341804,83087508.1071495,0.718923000987547,0.281076999012453,0.4464,0.5536,1.6104905936101,0.507725793013824,0.152076883436283
522,2016,西藏,0.3157,340.0,107.338,232.662,27802.393074,9093.846033,2984253.26777701,2115792.40572985,5100045.67350686,0.585142459268409,0.414857540731591,0.3157,0.6843,1.85347627262721,0.606250972865105,0.15344961154498
523,2016,陕西,0.5639,3874.0,2184.5486,1689.4514,28440.090127,9396.445563,62128759.0708117,15874838.1114341,78003597.1822458,0.796485820078982,0.203514179921017,0.5639,0.4361,1.4124593369019,0.466668607936293,0.119946895213519
524,2016,甘肃,0.4607,2520.0,1160.964,1359.036,25693.492311,7456.852912,29829219.6073478,10134131.5541128,39963351.1614606,0.746414370677556,0.253585629322444,0.4607,0.5393,1.6201744533917,0.470212552053485,0.168821963643051
525,2016,青海,0.5355,582.0,311.661,270.339,26757.405242,8664.364354,8339239.67512696,2342315.59509601,10681555.270223,0.780713993810837,0.219286006189163,0.5355,0.4645,1.45791595482883,0.4720904331306,0.129742687126704
526,2016,宁夏,0.5874,695.0,408.243,286.757,27153.008068,9851.625247,11085025.4727045,2825022.50095398,13910047.9736585,0.796907781604799,0.203092218395201,0.5874,0.4126,1.35666969970173,0.492225444486673,0.0991276178325433
527,2016,新疆,0.5042,2428.0,1224.1976,1203.8024,28463.427385,10183.180771,34844859.4924913,12258537.4517637,47103396.9442549,0.739752581618027,0.260247418381973,0.5042,0.4958,1.46718084414523,0.524904030621163,0.115838973767825
528,2017,北京,0.8693,2194.0,1907.2442,286.7558,62406.3422178236,24240.4948005553,119024134.238159,6951102.47892908,125975236.717088,0.944821675592167,0.0551783244078332,0.8693,0.1307,1.08687642424039,0.422175397152511,0.03112895700383
529,2017,天津,0.8357,1410.0,1178.337,231.663,40277.5393126148,21753.6753384205,47460514.8410086,5039521.68992451,52500036.5309331,0.904009177461139,0.0959908225388608,0.8357,0.1643,1.08173887454965,0.584241159700918,0.0194383886106482
530,2017,河北,0.5574,7409.0,4129.7766,3279.2234,30547.7581097804,12880.9386407945,126155416.624231,42239475.4048575,168394892.029089,0.749164152808382,0.250835847191618,0.5574,0.4426,1.34403328455038,0.566732596456434,0.0790675411474828
531,2017,山西,0.5859,3510.0,2056.509,1453.491,29131.8079614008,10787.5058994835,59909825.2588924,15679542.7373462,75589367.9962386,0.792569469053817,0.207430530946183,0.5859,0.4141,1.35273846911387,0.500918934909884,0.0960608255107322
532,2017,内蒙古,0.646,2433.0,1571.718,861.282,35670.0204880806,12584.2874231023,56063213.2614851,10838620.2403444,66901833.5018295,0.837992179391496,0.162007820608504,0.646,0.354,1.29720151608591,0.457649210758486,0.0914195421974435
533,2017,辽宁,0.6949,4312.0,2996.4088,1315.5912,34993.3903147476,13746.8022120025,104854502.680944,18085172.018251,122939674.699196,0.852893933040727,0.147106066959272,0.6949,0.3051,1.22736211403184,0.482156889410922,0.0674182538399572
534,2017,吉林,0.5971,2526.0,1508.2746,1017.7254,28318.7493691352,12950.4410346707,42712450.3772326,13179992.7821867,55892443.1594193,0.764190075846318,0.235809924153682,0.5971,0.4029,1.27983600041252,0.585281519368782,0.0622356132620686
535,2017,黑龙江,0.619,3399.0,2103.981,1295.019,27445.9926407321,12664.8236289515,57745847.0422402,16401187.2311411,74147034.2733813,0.778801844310189,0.221198155689811,0.619,0.381,1.25816129937026,0.580572587112365,0.0585785264661916
536,2017,上海,0.891,2466.0,2197.206,268.794,62595.7375781593,27825.0386631685,137535730.181157,7479203.44242771,145014933.623585,0.948424598380733,0.0515754016192668,0.891,0.109,1.06444960536558,0.473168822195109,0.0206425441002424
537,2017,江苏,0.7018,8423.0,5911.2614,2511.7386,43621.7530357611,19158.033363326,257859584.920627,48119971.8987538,305979556.819381,0.842734683326707,0.157265316673293,0.7018,0.2982,1.20081887051397,0.527382014330291,0.0536004942123993
538,2017,浙江,0.6891,6170.0,4251.747,1918.253,51260.7310230297,24955.7717625927,217947659.344973,47871484.0509087,265819143.395882,0.819909569193013,0.180090430806987,0.6891,0.3109,1.18982668581195,0.579255165027299,0.0441749868572813
539,2017,安徽,0.5429,6057.0,3288.3453,2768.6547,31640.3167243844,12758.2244866007,104044286.791141,35323118.1884821,139367404.979623,0.746546775455518,0.253453224544482,0.5429,0.4571,1.37510918300887,0.554480911276486,0.0883327138481564
540,2017,福建,0.6578,4065.0,2673.957,1391.043,39001.3587612981,16334.7874822876,104287956.269284,22722391.7837238,127010348.053008,0.821098106319333,0.178901893680667,0.6578,0.3422,1.24824886944259,0.522799221743621,0.0660434449118528
541,2017,江西,0.557,4511.0,2512.627,1998.373,31198.0646442771,13241.8220260911,78389099.5729561,26462099.6077457,104851199.180702,0.747622346577642,0.252377653422358,0.557,0.443,1.34223042473544,0.569701249260401,0.0780511581113405
542,2017,山东,0.6079,10033.0,6099.0607,3933.9393,36789.3548470469,15117.5448519082,224380508.325978,59471503.8124343,283852012.138413,0.790484121058706,0.209515878941294,0.6079,0.3921,1.30035223072661,0.534342971031099,0.0763016926880699
543,2017,河南,0.5056,9829.0,4969.5424,4859.4576,29557.8588948447,12719.1833338518,146889033.031148,61808332.1174795,208697365.148627,0.703837506173297,0.296162493826703,0.5056,0.4944,1.39208367518453,0.599034170361454,0.0810661112816278
544,2017,湖北,0.5988,5904.0,3535.3152,2368.6848,31889.4151808686,13812.0877019639,112739134.208036,32716482.1959088,145455616.403944,0.775075840969578,0.224924159030422,0.5988,0.4012,1.29438183194652,0.560628512039935,0.0698324368224099
545,2017,湖南,0.5462,6633.0,3622.9446,3010.0554,33947.9351117875,12935.7774834709,122991488.194401,38937406.86732,161928895.061721,0.759540094110575,0.240459905889425,0.5462,0.4538,1.39058969994613,0.529880797464577,0.0977247038517612
546,2017,广东,0.7074,12141.0,8588.5434,3552.4566,40975.1401401831,15779.7408027927,351916769.415045,56056844.3611702,407973613.776215,0.862596887474397,0.137403112525603,0.7074,0.2926,1.21939056753519,0.469593686006846,0.0672358378178528
547,2017,广西,0.5059,4907.0,2482.4513,2424.5487,30502.0682234023,11325.4570942003,75719898.9138737,27459122.2746491,103179021.188523,0.733869133876766,0.266130866123234,0.5059,0.4941,1.45062094065382,0.538617417776228,0.108324816887178
548,2017,海南,0.5804,972.0,564.1488,407.8512,30817.3741801636,12901.7571300443,17385584.6628903,5261997.12759712,22647581.7904874,0.767657440150749,0.232342559849251,0.5804,0.4196,1.32263514843341,0.553723927190779,0.0773218926814143
549,2017,重庆,0.65,3144.0,2043.6,1100.4,32193.2278614704,12637.9101810187,65790080.4577009,13906756.363193,79696836.8208939,0.825504287021501,0.174495712978499,0.65,0.35,1.27000659541769,0.498559179938569,0.0758589918350621
550,2017,四川,0.5178,8289.0,4292.0442,3996.9558,30726.8681244003,12226.9220561176,131881076.117497,48870467.0283472,180751543.145844,0.729626280485392,0.270373719514608,0.5178,0.4822,1.40908899282617,0.560708667595621,0.0937947633732474
551,2017,贵州,0.4776,3803.0,1816.3128,1986.6872,29079.8437834037,8869.0980248926,52818092.4857966,17620123.5215994,70438216.007396,0.749849946231612,0.250150053768388,0.4776,0.5224,1.57003757586183,0.478847729265673,0.154053323611827
552,2017,云南,0.4629,4693.0,2172.3897,2520.6103,30995.875399503,9862.1677483413,67335120.4603637,24858681.6067969,92193802.0671606,0.730364937236366,0.269635062763634,0.4629,0.5371,1.57780284561755,0.502020224843854,0.147261182781388
553,2017,西藏,0.3338,349.0,116.4962,232.5038,30671.1296662108,10330.2050987403,3573070.05582083,2401811.94023649,5974881.99605732,0.598015167191353,0.401984832808647,0.3338,0.6662,1.79153734928506,0.603399628953237,0.145614242830343
554,2017,陕西,0.5807,3904.0,2267.0528,1636.9472,30810.2553835994,10264.511872786,69848475.7361041,16802463.9695238,86650939.7056279,0.806090227912064,0.193909772087936,0.5807,0.4193,1.38813540194948,0.462460701378336,0.114824493303232
555,2017,甘肃,0.4812,2522.0,1213.5864,1308.4136,27763.4044238411,8076.0607112118,33693290.0264734,10566827.6689752,44260117.6954486,0.761256223002276,0.238743776997724,0.4812,0.5188,1.58199547589833,0.460184612563076,0.163882720534586
556,2017,青海,0.5545,586.0,324.937,261.063,29168.8559909571,9462.3010034726,9478040.55913363,2470256.68686957,11948297.2460032,0.793254500117505,0.206745499882495,0.5545,0.4455,1.43057619498198,0.46407519614477,0.125326112321742
557,2017,宁夏,0.6095,705.0,429.6975,275.3025,29472.2782704112,10737.8855340917,12664164.2921,2956166.73224928,15620331.0243493,0.810748778137855,0.189251221862145,0.6095,0.3905,1.33018667454939,0.484638212194994,0.0942376465728976
558,2017,新疆,0.519,2480.0,1287.12,1192.88,30774.8029590559,11045.2972732175,39610864.38466,13175714.2112757,52786578.5959357,0.750396510595401,0.249603489404599,0.519,0.481,1.44585069478883,0.518926173398335,0.112931285955427
559,2018,北京,0.8709,2192.0,1909.0128,282.9872,67989.8888559736,26490.2916562364,129793568.096631,7496413.4629817,137289981.559613,0.945397228713832,0.0546027712861676,0.8709,0.1291,1.0855405083406,0.422949429017565,0.0306105096178163
560,2018,天津,0.8395,1383.0,1161.0285,221.9715,42976.2526372293,23065.2252822093,49896654.1350234,5119822.65372992,55016476.7887533,0.906940194055165,0.0930598059448353,0.8395,0.1605,1.08033376301985,0.579811875045703,0.0193569045316114
561,2018,河北,0.5733,7426.0,4257.3258,3168.6742,32977.1758281844,14030.8891610054,140394581.464466,44459316.4875375,184853897.952003,0.759489429327148,0.240510570672852,0.5733,0.4267,1.32476788649424,0.563652614653977,0.0757078945944021
562,2018,山西,0.5985,3502.0,2095.947,1406.053,31034.8022583685,11750.0105235793,65047300.6890207,16521137.5467102,81568438.2357309,0.797456738120147,0.202543261879853,0.5985,0.4015,1.33242562760259,0.504466405678338,0.0902798868543751
563,2018,内蒙古,0.6551,2422.0,1586.6522,835.3478,38304.6787418862,13802.5616444897,60776202.796107,11529939.5040889,72306142.3001958,0.840539971608226,0.159460028391774,0.6551,0.3449,1.28307124348684,0.462336991567914,0.0864929159397488
564,2018,辽宁,0.7026,4291.0,3014.8566,1276.1434,37341.9286846778,14656.3268620787,112580560.15173,18703574.7932844,131284134.945015,0.857533625055929,0.142466374944071,0.7026,0.2974,1.22051469549663,0.479039592952491,0.0660317322585374
565,2018,吉林,0.6085,2484.0,1511.514,972.486,30171.937267577,13748.1746271857,45605305.5870644,13369907.3504933,58975212.9375577,0.773296158088497,0.226703841911503,0.6085,0.3915,1.27082359587263,0.579064730297581,0.0614745652313871
566,2018,黑龙江,0.6346,3327.0,2111.3142,1215.6858,29191.3257577714,13803.6536536291,61632060.5892085,16780905.734835,78412966.3240435,0.78599322890697,0.214006771093029,0.6346,0.3654,1.23856481075791,0.585678081809057,0.0536754339817462
567,2018,上海,0.8913,2475.0,2205.9675,269.0325,68033.6241396677,30374.731810781,150079963.759322,8171790.03588395,158251753.795206,0.948362088634676,0.051637911365324,0.8913,0.1087,1.06402119223009,0.475049782569678,0.0204149621112085
568,2018,江苏,0.7119,8446.0,6012.7074,2433.2926,47199.9670085079,20845.071206326,283799590.911811,50722157.5128261,334521748.424637,0.848374110945875,0.151625889054125,0.7119,0.2881,1.19170404684067,0.526296039757464,0.0514641054588373
569,2018,浙江,0.7002,6273.0,4392.3546,1880.6454,55574.3095351039,27302.3703778349,244102074.128338,51346077.2601715,295448151.388509,0.826209515886758,0.173790484113242,0.7002,0.2998,1.17996217635927,0.579688072425758,0.041961230132861
570,2018,安徽,0.5565,6076.0,3381.294,2694.706,34393.0848873315,13996.0215127306,116293131.571025,37715163.1464842,154008294.717509,0.75510953344647,0.24489046655353,0.5565,0.4435,1.35689044644469,0.552176925712581,0.0850189341059738
571,2018,福建,0.6698,4104.0,2748.8592,1355.1408,42121.3110041052,17821.1877569748,115785553.269696,24150218.633937,139935771.903633,0.827419263099015,0.172580736900984,0.6698,0.3302,1.23532287712603,0.52265516929432,0.0628843377191935
572,2018,江西,0.5734,4513.0,2587.7542,1925.2458,33819.395560935,14459.8912575785,87516282.9042709,27838844.9121097,115355127.816381,0.758668336301245,0.241331663698755,0.5734,0.4266,1.32310487670255,0.565709478900036,0.0749323122209889
573,2018,山东,0.6146,10077.0,6193.3242,3883.6758,39549.4320615506,16296.9969204029,244942454.683057,63292252.5524433,308234707.235501,0.794662148464397,0.205337851535603,0.6146,0.3854,1.29297453378522,0.53279151929321,0.0748989262879882
574,2018,河南,0.5224,9864.0,5152.9536,4711.0464,31874.1879302897,13830.7440169214,164246211.442463,65157276.8102391,229403488.252702,0.715970854207481,0.284029145792519,0.5224,0.4776,1.37054145139257,0.594700891525375,0.078069213744195
575,2018,湖北,0.61,5917.0,3609.37,2307.63,34454.6273954692,14977.8199780271,124359498.482385,34563266.7158947,158922765.198279,0.782515320113063,0.217484679886937,0.61,0.39,1.28281200018535,0.557653025351121,0.0678739566173744
576,2018,湖南,0.5609,6635.0,3721.5715,2913.4285,36698.2538635505,14092.5105633042,136575175.678354,41057521.9116815,177632697.590036,0.768862813723409,0.231137186276591,0.5609,0.4391,1.37076629296382,0.526388490723277,0.0941518292031391
577,2018,广东,0.7181,12348.0,8867.0988,3480.9012,44340.9702485709,17167.7370197666,393175764.081939,59759196.39339,452934960.475329,0.868062301195129,0.131937698804871,0.7181,0.2819,1.20883205848089,0.46803014829681,0.0644619759157465
578,2018,广西,0.5182,4947.0,2563.5354,2383.4646,32436.0671108377,12434.7679231309,83151006.2754082,29637829.153998,112788835.429406,0.73722727926783,0.26277272073217,0.5182,0.4818,1.42266939264344,0.545397925969634,0.100595157962032
579,2018,海南,0.5913,982.0,580.6566,401.3434,33348.6521094129,13988.8770529691,19364114.9484345,5614343.4786206,24978458.4270551,0.77523258711036,0.22476741288964,0.5913,0.4087,1.31106475073628,0.549956968166478,0.075571816660927
580,2018,重庆,0.6661,3163.0,2106.8743,1056.1257,34889.3005247687,13781.2248458107,73507370.6206117,14554705.7371392,88062076.3577509,0.834722205753917,0.165277794246083,0.6661,0.3339,1.25314848484299,0.494991896514175,0.072137081936221
581,2018,四川,0.535,8321.0,4451.735,3869.265,33215.9125678405,13331.3770063913,147868440.535195,51582630.4526346,199451070.98783,0.74137701945064,0.25862298054936,0.535,0.465,1.38575143822549,0.556178452794323,0.0901433975797566
582,2018,贵州,0.4954,3822.0,1893.4188,1928.5812,31591.9300952405,9716.1049472091,59816754.3706141,18738297.3384145,78555051.7090286,0.761462860366741,0.238537139633259,0.4954,0.5046,1.53706673469265,0.472725207358817,0.148612710107329
583,2018,云南,0.4744,4703.0,2231.1032,2471.8968,33487.940685522,10767.9131653127,74715051.6248783,26617170.0960143,101332221.720893,0.737327676784507,0.262672323215493,0.4744,0.5256,1.55423203369415,0.499757083743328,0.14294967916805
584,2018,西藏,0.338,354.0,119.652,234.348,33797.382797912,11449.8167560486,4043924.44653577,2683241.65714648,6727166.10368224,0.601133431850634,0.398866568149366,0.338,0.662,1.7785012776646,0.60251747454587,0.144034011786494
585,2018,陕西,0.5965,3931.0,2344.8415,1586.1585,33319.2522405026,11212.8362063763,78128365.4024985,17785335.4578515,95913700.86035,0.814569396256048,0.185430603743952,0.5965,0.4035,1.36558155281819,0.459555399613264,0.109632333425418
586,2018,甘肃,0.4969,2515.0,1249.7035,1265.2965,29957.0028422371,8804.1300868357,37437371.3014536,11139834.9844179,48577206.2858716,0.770677734761831,0.229322265238169,0.4969,0.5031,1.55097149277889,0.455818456048836,0.158066718547121
587,2018,青海,0.5727,587.0,336.1749,250.8251,31514.5263193784,10393.3411635228,10594392.7339644,2606910.83667472,13201303.5706391,0.802526256386322,0.197473743613678,0.5727,0.4273,1.40130304939117,0.462143092940974,0.118348234401447
588,2018,宁夏,0.6215,710.0,441.265,268.735,31895.2167188829,11707.6420549133,14074242.8054579,3146253.18762713,17220495.993085,0.817296018134987,0.182703981865013,0.6215,0.3785,1.31503784092516,0.482705368203468,0.0907569061923932
589,2018,新疆,0.5401,2520.0,1361.052,1158.948,32763.5464744398,11974.500344438,44592890.4561292,13877823.2251857,58470713.681315,0.762653431924493,0.237346568075507,0.5401,0.4599,1.41205967769763,0.516082992118955,0.106151278449754
590,2019,北京,0.8735,2190.0,1912.965,277.035,73848.5133682903,28928.4309428525,141269621.375571,8014187.86625314,149283809.241825,0.946315759847265,0.0536842401527346,0.8735,0.1265,1.0833609156809,0.424381345080906,0.029755781416934
591,2019,天津,0.8431,1385.0,1167.6935,217.3065,46118.8889246731,24804.1099095328,53852726.8245628,5390094.31005589,59242821.1346187,0.909016920416266,0.0909830795837334,0.8431,0.1569,1.0781839881583,0.579879410986191,0.0188492225894732
592,2019,河北,0.5877,7447.0,4376.6019,3070.3981,35737.6834254187,15373.0795244486,156409613.181286,47201474.1630159,203611087.344302,0.768178271730364,0.231821728269636,0.5877,0.4123,1.3070925161313,0.562264681711463,0.0722432370514883
593,2019,山西,0.6129,3497.0,2143.3113,1353.6887,33262.3655796351,12902.3632424472,71291604.011563,17465783.3245961,88757387.3361591,0.803218821004202,0.196781178995798,0.6129,0.3871,1.31052181596378,0.508347142846289,0.0840704453375696
594,2019,内蒙古,0.6646,2415.0,1605.009,809.991,40782.4590074438,15282.8160690718,65456213.7490784,12378943.4706035,77835157.2196819,0.840959485240517,0.159040514759483,0.6646,0.3354,1.26536184959452,0.474181618245329,0.0792562055032398
595,2019,辽宁,0.7121,4277.0,3045.6517,1231.3483,39777.2041250656,16108.2943608441,121147509.364753,19834920.877125,140982430.241878,0.859309271069487,0.140690728930513,0.7121,0.2879,1.20672555971,0.48867915571557,0.0607317974017201
596,2019,吉林,0.6163,2448.0,1508.7024,939.2976,32299.1794527165,14936.045229145,48729849.5583441,14029391.4372273,62759240.9955714,0.776456961322758,0.223543038677242,0.6163,0.3837,1.25986850774421,0.582598484955021,0.058596570877434
597,2019,黑龙江,0.6462,3255.0,2103.381,1151.619,30944.6176078514,14982.1449956875,65088320.7286201,17253722.8377886,82342043.5664087,0.790462780731528,0.209537219268472,0.6462,0.3538,1.22324788104539,0.592247651974199,0.0495238091980127
598,2019,上海,0.8922,2481.0,2213.5482,267.4518,73615.3227533001,33195.2022371354,162951065.172987,8878116.58968589,171829181.762672,0.948331729810899,0.0516682701891009,0.8922,0.1078,1.0629138419759,0.479297497115964,0.0198629621698086
599,2019,江苏,0.7247,8469.0,6137.4843,2331.5157,51056.1076413706,22675.416778551,313356059.068022,52868090.2232351,366224149.291257,0.855640076369761,0.144359923630239,0.7247,0.2753,1.18068176675833,0.524373133418957,0.0489232028777418
600,2019,浙江,0.7158,6375.0,4563.225,1811.775,60182.288324943,29875.8245777202,274625322.641588,54128272.074299,328753594.715887,0.83535306398375,0.164646936016251,0.7158,0.2842,1.16702020673896,0.579334750233112,0.0391467291152926
601,2019,安徽,0.5702,6092.0,3473.6584,2618.3416,37540.0357517638,15415.9585665164,130401260.525415,40364245.6185862,170765506.144001,0.763627640440755,0.236372359559245,0.5702,0.4298,1.33922771034857,0.549958956629235,0.0817205918187481
602,2019,福建,0.6787,4137.0,2807.7819,1329.2181,45620.4556245358,19568.3509433642,128092289.572325,26010606.2610718,154102895.833397,0.831212735358378,0.168787264641622,0.6787,0.3213,1.22471303279561,0.525326064866547,0.0598378111463624
