row_id,year,region,resilience,weight_method,gi_star_z,p_value,gi_bin,class_95
1601,2024,海南,0.567699,Fixed Distance Band,-1.743487,0.081249,-1,Not Significant
1602,2024,湖北,0.596454,Fixed Distance Band,1.912171,0.055854,1,Not Significant
1603,2024,湖南,0.573582,Fixed Distance Band,0.993274,0.320576,0,Not Significant
1604,2024,甘肃,0.52006,Fixed Distance Band,-0.279597,0.779787,0,Not Significant
1605,2024,福建,0.629748,Fixed Distance Band,2.497007,0.012525,2,Hot Spot
1606,2024,西藏,0.507827,Fixed Distance Band,-0.785176,0.432351,0,Not Significant
1607,2024,贵州,0.514397,Fixed Distance Band,-1.319072,0.187145,0,Not Significant
1608,2024,辽宁,0.531566,Fixed Distance Band,0.658068,0.510494,0,Not Significant
1609,2024,重庆,0.620696,Fixed Distance Band,-1.025622,0.30507,0,Not Significant
1610,2024,陕西,0.571548,Fixed Distance Band,0.620196,0.535129,0,Not Significant
1611,2024,青海,0.595509,Fixed Distance Band,-1.615872,0.106122,0,Not Significant
1612,2024,黑龙江,0.539664,Fixed Distance Band,-1.412644,0.157761,0,Not Significant
1613,2024,上海,0.667788,Queen Contiguity,2.908765,0.003629,3,Hot Spot
1614,2024,云南,0.498039,Queen Contiguity,-2.944293,0.003237,-3,Cold Spot
1615,2024,内蒙古,0.562382,Queen Contiguity,-1.54114,0.123283,0,Not Significant
1616,2024,北京,0.683889,Queen Contiguity,0.927197,0.353824,0,Not Significant
1617,2024,吉林,0.557938,Queen Contiguity,-1.448384,0.14751,0,Not Significant
1618,2024,四川,0.556586,Queen Contiguity,-2.206131,0.027375,-2,Cold Spot
1619,2024,天津,0.547834,Queen Contiguity,0.927197,0.353824,0,Not Significant
1620,2024,宁夏,0.562876,Queen Contiguity,-1.169721,0.242113,0,Not Significant
1621,2024,安徽,0.606839,Queen Contiguity,1.91786,0.055129,1,Not Significant
1622,2024,山东,0.619918,Queen Contiguity,0.95231,0.34094,0,Not Significant
1623,2024,山西,0.606527,Queen Contiguity,-0.481035,0.630491,0,Not Significant
1624,2024,广东,0.610713,Queen Contiguity,0.653099,0.513692,0,Not Significant
1625,2024,广西,0.533602,Queen Contiguity,-1.743487,0.081249,-1,Not Significant
1626,2024,新疆,0.576105,Queen Contiguity,-1.360864,0.173557,0,Not Significant
1627,2024,江苏,0.656565,Queen Contiguity,2.992221,0.00277,3,Hot Spot
1628,2024,江西,0.621367,Queen Contiguity,1.979294,0.047783,2,Hot Spot
1629,2024,河北,0.584914,Queen Contiguity,0.18016,0.857027,0,Not Significant
1630,2024,河南,0.530599,Queen Contiguity,0.452898,0.650622,0,Not Significant
1631,2024,浙江,0.651048,Queen Contiguity,3.256475,0.001128,3,Hot Spot
1632,2024,海南,0.567699,Queen Contiguity,-0.905212,0.365353,0,Not Significant
1633,2024,湖北,0.596454,Queen Contiguity,0.490724,0.623622,0,Not Significant
1634,2024,湖南,0.573582,Queen Contiguity,0.047028,0.962491,0,Not Significant
1635,2024,甘肃,0.52006,Queen Contiguity,-1.062741,0.2879,0,Not Significant
1636,2024,福建,0.629748,Queen Contiguity,2.088579,0.036746,2,Hot Spot
1637,2024,西藏,0.507827,Queen Contiguity,-1.704081,0.088366,-1,Not Significant
1638,2024,贵州,0.514397,Queen Contiguity,-1.754042,0.079423,-1,Not Significant
1639,2024,辽宁,0.531566,Queen Contiguity,-0.950299,0.34196,0,Not Significant
1640,2024,重庆,0.620696,Queen Contiguity,-0.480418,0.63093,0,Not Significant
1641,2024,陕西,0.571548,Queen Contiguity,-0.807428,0.41942,0,Not Significant
1642,2024,青海,0.595509,Queen Contiguity,-1.483148,0.138035,0,Not Significant
1643,2024,黑龙江,0.539664,Queen Contiguity,-1.028022,0.303939,0,Not Significant
1644,2024,上海,0.667788,4-Nearest Neighbors,2.992221,0.00277,3,Hot Spot
1645,2024,云南,0.498039,4-Nearest Neighbors,-1.811894,0.070003,-1,Not Significant
1646,2024,内蒙古,0.562382,4-Nearest Neighbors,0.818983,0.412796,0,Not Significant
1647,2024,北京,0.683889,4-Nearest Neighbors,1.396234,0.162644,0,Not Significant
1648,2024,吉林,0.557938,4-Nearest Neighbors,-0.431664,0.665986,0,Not Significant
1649,2024,四川,0.556586,4-Nearest Neighbors,-1.431187,0.152377,0,Not Significant
1650,2024,天津,0.547834,4-Nearest Neighbors,1.396234,0.162644,0,Not Significant
1651,2024,宁夏,0.562876,4-Nearest Neighbors,-1.12675,0.259848,0,Not Significant
1652,2024,安徽,0.606839,4-Nearest Neighbors,2.096096,0.036074,2,Hot Spot
1653,2024,山东,0.619918,4-Nearest Neighbors,1.898258,0.057662,1,Not Significant
1654,2024,山西,0.606527,4-Nearest Neighbors,0.738028,0.460498,0,Not Significant
1655,2024,广东,0.610713,4-Nearest Neighbors,0.653099,0.513692,0,Not Significant
1656,2024,广西,0.533602,4-Nearest Neighbors,-1.042645,0.297113,0,Not Significant
1657,2024,新疆,0.576105,4-Nearest Neighbors,-1.420041,0.155596,0,Not Significant
1658,2024,江苏,0.656565,4-Nearest Neighbors,2.992221,0.00277,3,Hot Spot
1659,2024,江西,0.621367,4-Nearest Neighbors,1.792552,0.073045,1,Not Significant
1660,2024,河北,0.584914,4-Nearest Neighbors,1.396234,0.162644,0,Not Significant
1661,2024,河南,0.530599,4-Nearest Neighbors,0.080775,0.935621,0,Not Significant
1662,2024,浙江,0.651048,4-Nearest Neighbors,3.090844,0.001996,3,Hot Spot
1663,2024,海南,0.567699,4-Nearest Neighbors,-1.042645,0.297113,0,Not Significant
1664,2024,湖北,0.596454,4-Nearest Neighbors,0.243337,0.807744,0,Not Significant
1665,2024,湖南,0.573582,4-Nearest Neighbors,0.226542,0.82078,0,Not Significant
1666,2024,甘肃,0.52006,4-Nearest Neighbors,-0.976568,0.328783,0,Not Significant
1667,2024,福建,0.629748,4-Nearest Neighbors,1.831419,0.067038,1,Not Significant
1668,2024,西藏,0.507827,4-Nearest Neighbors,-1.483148,0.138035,0,Not Significant
1669,2024,贵州,0.514397,4-Nearest Neighbors,-1.641376,0.100719,0,Not Significant
1670,2024,辽宁,0.531566,4-Nearest Neighbors,0.022323,0.98219,0,Not Significant
1671,2024,重庆,0.620696,4-Nearest Neighbors,-0.423396,0.672006,0,Not Significant
1672,2024,陕西,0.571548,4-Nearest Neighbors,-0.3603,0.718623,0,Not Significant
1673,2024,青海,0.595509,4-Nearest Neighbors,-1.615872,0.106122,0,Not Significant
1674,2024,黑龙江,0.539664,4-Nearest Neighbors,-0.285705,0.775104,0,Not Significant
