row_id,admincode,region,zone,year,pcgdp,pcrs,fsr,tig,ruur,hbtp,ipr,hesp,gcr,wei,sdei,epes,ugpr,uwpr,pcura,ptvp,resilience_score,er,sdr,eer,ir
480,210000,辽宁,东部,2018,54657,21237.007690515,49.0111882976252,52.9167818634227,3.9,72.14,63,2866.0,39.9,11.1904866985411,0.0013661980817081,1.76498579918017,97.52,99.16,14.93,11.72,0.491053,0.096346,0.144769,0.114886,0.135052
481,210000,辽宁,东部,2019,58019,22382.2772971709,46.1681192113614,53.1130181490467,4.2,72.12,63,3136.0,40.8,11.1904866985411,0.0010585267528454,2.25810213591084,97.95,99.16,15.06,12.14,0.49813,0.094659,0.139832,0.126645,0.136993
482,210000,辽宁,东部,2020,58629,20648.4136310223,44.1582130202505,53.4520258762005,4.6,73.8,63,3487.0,41.7,11.1904866985411,0.0008252236979937,1.62848738894976,98.75,99.71,16.21,12.3,0.484983,0.091456,0.135158,0.115215,0.143154
483,210000,辽宁,东部,2021,64992,22446.914164105,47.0401635593898,51.5939715990497,4.3,76.74,63,3742.0,41.8,11.1904866985411,0.0005923212245416,1.3673605807583,97.86,99.66,19.8,11.95,0.509504,0.095293,0.147985,0.110151,0.156075
484,210000,辽宁,东部,2022,68422,21782.70192995,40.3273693070113,51.5661154301137,4.3,77.71,63,3931.0,40.9,11.1904866985411,0.0004527147272784,1.20116331253404,97.73,98.99,19.37,11.52,0.495944,0.087487,0.150731,0.105444,0.152283
485,210000,辽宁,东部,2023,72107,23521.0425633668,41.9069535406508,52.3807159360994,4.3,79.92,63,3963.0,41.1,11.1904866985411,0.0004336398604407,1.32415077006379,97.0,97.22,19.98,11.52,0.506274,0.092126,0.153576,0.108298,0.152273
486,210000,辽宁,东部,2024,78236,24618.2912154031,42.4012537263777,56.8603642139412,4.3,79.92,63,3963.0,41.1,11.1904866985411,0.0004336398604407,1.32415077006379,97.0,97.22,19.98,11.52,0.513433,0.099286,0.153576,0.108298,0.152273
487,500000,重庆,西部,2007,16966,6076.34943181818,57.6139720714741,43.2640912235102,4.0,25.16,35,1469.10511363636,31.8,28.1384283228876,0.0173182132601085,5.0260935202176,88.4,91.49,9.16,9.64,0.362078,0.078429,0.043773,0.147862,0.092015
488,500000,重庆,西部,2008,20865,7562.87425149701,56.8468814283324,45.6428510890753,4.0,25.16,35,2192.0,35.9,24.5975082634121,0.0132553606237816,5.20959439375597,90.87,93.2,9.49,9.56,0.391252,0.081819,0.049959,0.163002,0.096471
489,500000,重庆,西部,2009,23346,8670.86393844001,50.7062201549428,45.9075054125571,4.0,28.28,35,2317.0,38.5,22.1116490257397,0.0112175246572047,3.87356917861759,91.83,94.6,9.78,7.85,0.368269,0.076175,0.054658,0.142444,0.094992
490,500000,重庆,西部,2010,28084,10575.7365684575,55.707882787998,47.0125103839907,3.9,31.4,35,2413.0,40.6,15.8844680297075,0.0089196930058398,4.03793942798296,92.02,94.05,9.37,7.23,0.39256,0.085423,0.061517,0.154558,0.091061
491,500000,重庆,西部,2011,34864,12847.4864130435,57.906265562749,47.1971814352636,3.5,34.72,37,2522.0,40.2,12.9364641971421,0.0057758926111089,3.92220181772908,93.03,93.41,10.43,8.8,0.424435,0.091043,0.078229,0.155611,0.099552
492,500000,重庆,西部,2012,39180,14800.0,55.9188671069736,46.6357348603757,3.3,44.42,41,2734.0,42.9,11.4209082912189,0.0048708970798765,4.2243858243937,93.32,93.84,10.67,9.0,0.460347,0.090329,0.100713,0.167563,0.101742
493,500000,重庆,西部,2013,43527,16791.0993025573,55.2934414880416,46.8060118517609,3.4,49.64,44,2894.0,41.7,10.9410021799871,0.0042041511867112,3.740676881278,93.09,96.25,11.23,11.57,0.471614,0.092014,0.109173,0.156523,0.113905
494,500000,重庆,西部,2014,48311,18766.677620769,58.165652359437,46.8995746659555,3.5,53.69,46,3017.0,40.6,9.97155322146091,0.0036030306760212,3.19302503639098,94.27,96.78,11.68,11.18,0.473044,0.097767,0.114813,0.144577,0.115887
495,500000,重庆,西部,2015,52480,24975.8957654723,56.8256856540084,48.4074685951186,3.6,58.53,48,3071.0,40.3,9.338798665877,0.0030909260933262,3.71123417721519,95.34,96.87,12.05,11.03,0.497174,0.103192,0.120782,0.155551,0.117648
496,500000,重庆,西部,2016,58327,28065.5948553055,55.6725581674292,50.0510458858126,3.7,62.61,52,3059.0,40.8,11.2112855795373,0.0007174166343006,3.40345993437969,96.11,97.13,12.23,10.7,0.503131,0.106897,0.127587,0.150475,0.118172
497,500000,重庆,西部,2017,64171,31073.155216285,51.9426789782948,51.5052600628915,3.4,67.11,52,3084.0,40.3,11.2112855795373,0.0006099779231846,3.57333936000443,96.37,98.05,12.67,11.5,0.52428,0.107327,0.14026,0.153285,0.123408
498,500000,重庆,西部,2018,68460,33845.0837812204,49.8913223003997,52.6564700214926,3.0,70.96,52,3081.0,40.4,11.2112855795373,0.0004247572815533,3.5276759268435,97.39,98.28,13.52,9.51,0.537998,0.108961,0.154346,0.152627,0.122065
499,500000,重庆,西部,2019,74337,36733.0614805521,44.0402419301604,53.6402070677546,2.6,74.19,52,3258.0,41.8,11.2112855795373,0.0003177185268027,3.56768598587365,97.36,97.89,14.38,10.1,0.55797,0.10633,0.16925,0.155675,0.126715
500,500000,重庆,西部,2020,78294,37252.726706139,42.8048917541046,52.9854560847237,4.5,73.5,52,3438.0,43.1,11.2112855795373,0.0002695536192065,3.67208492117819,96.16,94.69,14.65,10.05,0.512612,0.105251,0.124235,0.159855,0.12327
501,500000,重庆,西部,2021,87450,44386.6749688667,47.2682862260241,53.2034775423563,2.9,74.95,52,3605.0,42.6,11.2112855795373,0.0001802167587339,3.3867211575451,98.19,96.26,15.95,9.38,0.566352,0.117635,0.16588,0.15327,0.129568
502,500000,重庆,西部,2022,88953,44505.4466230937,42.9903715073466,54.2974723632686,2.9,78.06,52,3838.0,44.6,11.2112855795373,0.0001606237380188,3.59673559149521,98.82,98.57,16.64,10.82,0.585735,0.114129,0.171492,0.160681,0.139434
503,500000,重庆,西部,2023,94147,48980.2569727358,46.0126758864072,54.3093896993943,2.9,80.1,52,4012.0,42.3,11.2112855795373,0.0001187561783067,3.48473765967394,99.66,99.92,17.35,10.82,0.596489,0.121934,0.175354,0.154873,0.144328
504,500000,重庆,西部,2024,100903,50753.605015674,46.1703494050277,57.0514891343513,2.9,80.1,52,4012.0,42.3,11.2112855795373,0.0001187561783067,3.48473765967394,99.66,99.92,17.35,10.82,0.60204,0.127484,0.175354,0.154873,0.144328
505,610000,陕西,西部,2007,15342,4954.96224379719,45.0904674706111,39.6916470132704,4.0,32.82,34,2094.12081984898,37.7,17.4853039529727,0.0163187722200711,4.62536884351547,86.17,95.7,11.58,10.99,0.381037,0.0589,0.056891,0.156011,0.109235
506,610000,陕西,西部,2008,19331,6232.11403980635,41.405090583261,38.9283624508902,3.9,32.82,34,2880.0,38.7,14.6121374237231,0.0123854105714842,4.11054797972727,89.55,96.65,12.67,12.13,0.392737,0.055421,0.066024,0.151496,0.119796
507,610000,陕西,西部,2009,21485,7243.62758250604,39.9247409917248,40.36985170922,3.9,34.76,34,3045.0,38.8,13.9061992047813,0.0100577658856185,4.31680458721574,89.64,98.06,12.86,13.36,0.40972,0.056338,0.069693,0.157978,0.125712
508,610000,陕西,西部,2010,26388,8721.55287817938,43.1853724710771,38.8717344492748,3.9,36.7,34,3208.0,38.3,11.7491772640475,0.0079084223784179,3.73530193840898,90.39,99.39,13.38,12.64,0.409684,0.06051,0.073345,0.148085,0.127744
509,610000,陕西,西部,2011,32467,10360.1593625498,51.1865320508665,36.9886078964444,3.6,39.36,38,3378.0,38.7,10.0052566303357,0.0075301229558689,3.27998061969217,92.09,95.72,13.72,15.59,0.434556,0.070135,0.089686,0.140671,0.134064
510,610000,陕西,西部,2012,37453,12098.2307895432,48.1584331187195,36.8770505713316,3.2,45.09,42,3525.0,40.4,9.10375890937889,0.0059664554813892,2.83230037908418,94.11,96.15,14.71,15.58,0.45579,0.068629,0.111811,0.135716,0.139634
511,610000,陕西,西部,2013,41906,13788.1177707676,47.7024995429828,37.8733008915211,3.3,49.19,45,3612.0,40.2,8.30969356319238,0.0050687187999044,2.99503147279588,93.75,96.52,14.74,16.27,0.471334,0.071172,0.118344,0.13989,0.141928
512,610000,陕西,西部,2014,45610,15465.6388816305,47.7072555205047,39.0208303404683,3.3,52.81,46,3652.0,40.5,8.37724464875736,0.0044878609395201,2.8393690851735,95.08,96.31,15.38,15.85,0.479637,0.074279,0.124039,0.137509,0.143811
513,610000,陕西,西部,2015,46654,17834.373374935,47.0731662728573,42.653697454578,3.4,55.86,50,3628.0,40.6,9.39292019576731,0.0041064205421592,3.44533667271472,94.73,97.12,15.67,15.51,0.503439,0.079338,0.129543,0.149784,0.144774
514,610000,陕西,西部,2016,49341,19826.2777490965,41.7825337121272,44.3310336137101,3.3,59.11,52,3540.0,40.1,8.74549769502988,0.001313675456006,2.88856943023714,94.66,95.61,15.42,16.01,0.49743,0.076881,0.137263,0.139911,0.143374
515,610000,陕西,西部,2017,55216,22057.3770491803,41.5189553897116,44.7914871818753,3.3,62.91,52,3582.0,39.9,8.74549769502988,0.0008652525205485,3.36258247658379,93.61,95.95,16.32,15.63,0.517211,0.079732,0.142043,0.149688,0.145748
516,610000,陕西,西部,2018,61115,24193.0806410583,42.3039204592603,45.5118432538771,3.2,65.66,52,3562.0,38.8,8.74549769502988,0.0006148217142332,3.3196038050407,96.19,95.49,16.47,13.72,0.52065,0.084015,0.14748,0.147291,0.141865
517,610000,陕西,西部,2019,65506,25745.9432048682,40.0086036247141,46.6115100103903,3.2,68.58,52,3812.0,39.3,8.74549769502988,0.0005555727866259,4.29271909515049,97.8,96.84,16.84,14.73,0.554226,0.084403,0.153016,0.168153,0.148654
518,610000,陕西,西部,2020,65867,24023.0088495575,38.0638818815848,48.1446600113016,3.6,68.9,52,4132.0,40.8,8.74549769502988,0.0003601892819663,3.20960757598241,98.62,97.88,16.73,14.07,0.525287,0.082502,0.146495,0.148271,0.148019
519,610000,陕西,西部,2021,76171,25485.3313100658,45.7294347543836,45.4585896546344,3.5,71.96,52,4279.0,41.8,8.74549769502988,0.0002692411118894,2.90399754828462,98.77,98.16,17.6,11.35,0.533037,0.091462,0.153721,0.143572,0.144283
520,610000,陕西,西部,2022,83030,25678.7158746208,48.9806211525548,43.6260209146665,3.5,73.2,52,4409.0,42.6,8.74549769502988,0.0002046397183767,3.43160311079163,99.03,98.25,18.11,15.23,0.56411,0.094624,0.156276,0.155718,0.157493
521,610000,陕西,西部,2023,85448,26415.2327935223,47.9102672025957,44.5964464676302,3.5,77.47,52,4624.0,43.0,8.74549769502988,0.0001814355607779,3.41473544545845,99.08,98.53,18.05,15.23,0.572048,0.095359,0.163083,0.156,0.157605
522,610000,陕西,西部,2024,89915,27665.0645079686,46.495069693,51.7682082681464,3.5,77.47,52,4624.0,43.0,8.74549769502988,0.0001814355607779,3.41473544545845,99.08,98.53,18.05,15.23,0.579652,0.102963,0.163083,0.156,0.157605
523,630000,青海,西部,2007,13100,3851.44927536232,20.0956768249468,50.4374392445494,3.8,32.63,34,682.971014492754,27.5,27.7017080960978,0.0185946396333842,6.72572643515238,89.41,100.0,10.53,18.73,0.398443,0.039804,0.04941,0.175665,0.133564
524,630000,青海,西部,2008,16220,4687.72563176895,19.6837183718372,49.3923514327127,3.8,32.63,34,1033.0,28.2,22.2956851376965,0.0150518452447318,5.37678767876788,94.78,100.0,11.16,17.66,0.382635,0.039376,0.052406,0.154807,0.136047
525,630000,青海,西部,2009,16907,5394.97307001795,18.0256805341551,49.8776205171863,3.8,34.92,34,1080.0,29.0,23.5937001170586,0.0144407789720123,5.9537750385208,91.49,99.45,11.47,17.62,0.396347,0.0386,0.055472,0.167544,0.134731
526,630000,青海,西部,2010,20418,6234.45825932504,14.8264729620662,49.5892326516343,3.8,37.2,34,1119.0,29.4,19.759657402552,0.012532773990561,4.86279257465698,90.79,99.87,11.42,18.3,0.380195,0.03578,0.058458,0.149411,0.136546
527,630000,青海,西部,2011,24233,7278.16901408451,15.691442628712,48.4967892586106,3.8,41.46,37,1082.0,31.1,15.5370694687682,0.0114273204903677,4.31641291202828,92.1,99.86,11.22,16.94,0.380392,0.037068,0.066524,0.144174,0.132626
528,630000,青海,西部,2012,26839,8411.55866900175,16.0838617833571,48.0274779195289,3.4,45.39,42,1133.0,32.5,14.3892705266601,0.0100686947988223,3.79534963979121,92.65,99.9,11.17,16.6,0.394275,0.038326,0.086875,0.137256,0.131818
529,630000,青海,西部,2013,30005,9625.21891418564,18.2288994747771,48.3044417206561,3.3,51.11,48,1162.0,31.2,12.8132843051421,0.0091460923364267,5.43788933675339,84.76,99.08,10.9,14.47,0.435803,0.042575,0.103038,0.170743,0.119447
530,630000,青海,西部,2014,32218,10777.7777777778,18.6785213332047,49.629268820696,3.2,56.62,50,1220.0,31.6,12.4484494236077,0.0083509227688477,4.21023726649993,88.81,99.71,11.08,14.4,0.43016,0.045741,0.114637,0.146845,0.122937
531,630000,青海,西部,2015,34883,12038.1282495667,17.6304812693049,51.7652909000497,3.2,58.71,54,1275.0,29.8,11.7667826951765,0.0074987568373943,5.76572771192481,85.96,99.06,10.63,13.25,0.463007,0.04817,0.122108,0.177163,0.115566
532,630000,青海,西部,2016,38968,13228.5223367698,15.6420514165792,51.7801789035515,3.1,58.6,54,1319.0,31.1,12.0782038791958,0.0024887078203879,4.8144018887723,87.55,99.21,11.04,14.49,0.456845,0.047447,0.124764,0.162882,0.121753
533,630000,青海,西部,2017,42211,14383.9590443686,16.0868769765558,50.7484483388098,3.1,64.08,54,1391.0,32.6,12.0782038791958,0.0020404851730152,3.98120801860903,94.19,98.93,14.4,14.37,0.466649,0.048296,0.131756,0.148328,0.138269
534,630000,青海,西部,2018,46854,15330.4940374787,16.5645884802389,50.4439592430859,3.0,64.92,54,1426.0,33.9,12.0782038791958,0.0016921397379912,3.85509551240417,94.69,99.0,16.19,14.57,0.479832,0.050028,0.135441,0.147969,0.146394
535,630000,青海,西部,2019,49976,16232.2033898305,15.1448486051715,50.501513039339,2.2,68.18,54,1486.0,35.2,12.0782038791958,0.0014688381897929,3.72276207697715,93.83,99.24,18.44,14.09,0.509949,0.049634,0.159011,0.147394,0.15391
536,630000,青海,西部,2020,50845,15092.7487352445,15.4172099087353,50.7874277360622,2.1,69.7,54,1499.0,35.9,12.0782038791958,0.0013323144394976,3.80321185405931,93.81,98.69,18.91,13.87,0.517589,0.049537,0.163299,0.150221,0.154532
537,630000,青海,西部,2021,57036,16430.9764309764,17.7274982205638,49.2363593394582,1.8,70.96,54,1613.0,34.8,12.0782038791958,0.0012052819709905,3.89157302159049,94.48,98.83,18.93,12.78,0.528139,0.052651,0.172964,0.150444,0.152079
538,630000,青海,西部,2022,60946,14702.5210084034,16.6624474710141,45.6213948610383,1.8,72.19,54,1738.0,36.5,12.0782038791958,0.0011315651477934,4.32180649081059,94.72,99.57,19.58,19.34,0.558508,0.046939,0.175465,0.16197,0.174134
539,630000,青海,西部,2023,63903,17429.2929292929,17.4229686757557,47.3585849280093,1.8,76.96,54,1813.0,36.6,12.0782038791958,0.0010318233265773,4.9860192258489,97.02,99.53,19.78,19.34,0.585917,0.05222,0.181656,0.175882,0.176158
540,630000,青海,西部,2024,66568,17340.6408094435,17.1154858795163,48.8331477169181,1.8,76.96,54,1813.0,36.6,12.0782038791958,0.0010318233265773,4.9860192258489,97.02,99.53,19.78,19.34,0.587491,0.053795,0.181656,0.175882,0.176158
541,230000,黑龙江,中部,2007,16023,6240.06276150628,37.0993960935592,30.2123630902829,4.3,35.4,30,1660.30334728033,28.8,17.7877348481139,0.0084129082806914,3.73461807339527,74.45,81.84,8.73,8.96,0.283853,0.040647,0.044388,0.12937,0.069448
542,230000,黑龙江,中部,2008,18654,7655.6862745098,37.4946508461389,29.7917075495501,4.2,35.4,30,2352.0,31.4,15.5582966555465,0.0070925962266266,3.14530247033651,79.45,84.24,9.28,9.71,0.297748,0.042178,0.052715,0.123535,0.07932
543,230000,黑龙江,中部,2009,18871,8891.27025614218,34.1719300861674,33.3707351535553,4.3,38.5,30,2420.0,33.6,15.3081494410506,0.0067932787543808,3.14580293331345,83.78,86.56,9.39,10.14,0.310882,0.043041,0.054495,0.127288,0.086058
544,230000,黑龙江,中部,2010,21694,10537.9598225933,33.5325992890333,34.5485839461743,4.3,41.6,30,2447.0,34.9,14.2718727056077,0.0059001239724131,3.94981515752662,84.67,88.43,10.0,10.0,0.341506,0.045256,0.058333,0.147126,0.09079
545,230000,黑龙江,中部,2011,26093,12559.7567424643,35.7022705148027,33.4494212380473,4.1,43.1,32,2409.0,36.3,15.1646703573226,0.005253145445395,3.30233923151807,81.41,90.78,11.2,11.14,0.351356,0.048901,0.066853,0.135829,0.099773
546,230000,黑龙江,中部,2012,29352,14744.8979591837,36.675474220563,34.4641333357541,4.2,46.48,35,2441.0,36.0,14.7596180032317,0.0046687485248461,3.30630107960852,83.39,94.14,11.83,11.26,0.369154,0.053309,0.072077,0.136114,0.107653
547,230000,黑龙江,中部,2013,32068,17051.8276050191,37.9142699410539,34.6600163725515,4.4,49.33,40,2529.0,36.0,12.9199686052105,0.0041277396595522,3.43555405172772,85.58,95.46,13.15,12.62,0.394048,0.057166,0.07704,0.140307,0.119534
548,230000,黑龙江,中部,2014,33464,19443.7361419069,37.8924471932491,37.8561803661222,4.5,52.53,42,2555.0,36.0,12.2953298057646,0.0038797778289019,3.24877264706396,86.23,96.2,13.32,12.78,0.40233,0.062557,0.080862,0.137022,0.121889
549,230000,黑龙江,中部,2015,32759,12669.3114196656,28.9972293106107,43.2070145423439,4.5,55.77,44,2518.0,35.8,12.7112917023097,0.0039033361847733,3.86802166808434,86.61,97.2,13.14,13.11,0.411819,0.052553,0.086599,0.1492,0.123467
550,230000,黑龙江,中部,2016,34025,13843.777071903,27.1662558488316,45.8511979823455,4.2,57.92,48,2427.0,35.4,11.6296763345944,0.001837746952501,2.68348417681095,86.66,97.25,13.71,13.58,0.40789,0.054303,0.100114,0.126304,0.127169
551,230000,黑龙江,中部,2017,35887,14937.9229185054,26.7892387116792,47.3337123365549,4.2,63.8,48,2403.0,35.5,11.6296763345944,0.0014919191098838,4.16282417023624,87.77,98.53,13.89,14.09,0.451933,0.056567,0.106749,0.157186,0.13143
552,230000,黑龙江,中部,2018,38199,15855.1247370003,27.4250280643609,49.112987973378,4.0,66.29,48,2405.0,36.0,11.6296763345944,0.0011372747440937,3.29480942962527,89.5,98.48,14.86,14.03,0.451123,0.060268,0.114479,0.140315,0.13606
553,230000,黑龙江,中部,2019,41156,17041.1674347158,25.196944663937,49.6227223058977,3.5,70.0,48,2531.0,36.4,11.6296763345944,0.0009959835799297,4.211463097319,91.09,98.79,15.22,14.81,0.492366,0.059595,0.131914,0.159918,0.140939
554,230000,黑龙江,中部,2020,42432,15743.2986439609,21.1492620302014,49.4264086728182,3.4,79.5,48,2695.0,36.9,11.6296763345944,0.0010503616119236,4.04208896008926,90.82,98.99,15.59,13.99,0.498029,0.053886,0.146778,0.157157,0.140208
555,230000,黑龙江,中部,2021,47199,17206.08,25.4761685547552,49.1869809263572,3.2,83.37,48,3448.0,37.4,11.6296763345944,0.0007423510250232,2.75308973301651,92.23,99.17,16.54,13.11,0.497259,0.060598,0.16254,0.131577,0.142544
556,230000,黑龙江,中部,2022,50873,16130.0419490158,23.6731908899319,48.1280990430471,3.2,84.31,48,3734.0,38.0,11.6296763345944,0.0006480750402678,2.91911760659869,93.22,99.1,16.63,16.78,0.512927,0.057173,0.166081,0.135986,0.153687
557,230000,黑龙江,中部,2023,51563,17461.7896799477,24.1697308376786,50.833233651685,3.2,89.26,48,3817.0,39.7,11.6296763345944,0.0005999785946776,2.66288579124859,93.42,99.39,16.61,16.78,0.521684,0.061731,0.17255,0.133347,0.154055
558,230000,黑龙江,中部,2024,54102,17978.5407725322,22.4966031608808,55.3878460147236,3.2,89.26,48,3817.0,39.7,11.6296763345944,0.0005999785946776,2.66288579124859,93.42,99.39,16.61,16.78,0.525348,0.065396,0.17255,0.133347,0.154055
